CRN_KEY,SUBJ_CODE,CRSE_NUMBER,Credit_Hours,Semester,Year,Title,Instructor_Name,Meet_Days1,Begin_Time1,End_Time1,Meet_Days2,Begin_Time2,End_Time2,CRN_Attributes
38151,IEP,1229,2,Spring,2021,LEVEL 5 ACADEMIC WRITING,,,1300,1350,,1440,1555,
38321,IEP,1229,2,Spring,2021,LEVEL 5 ACADEMIC WRITING,"Bruce, Amanda E",MW,1300,1350,TR,1440,1555,
38129,IEP,1235,2,Spring,2021,LEVEL 1 ACADEMIC GRAMMAR,,,900,950,,950,1040,
38297,IEP,1235,2,Spring,2021,LEVEL 1 ACADEMIC GRAMMAR,,,900,950,,950,1040,
38130,IEP,1236,2,Spring,2021,LEVEL 2 ACADEMIC GRAMMAR,,,900,950,,950,1040,
38298,IEP,1236,2,Spring,2021,LEVEL 2 ACADEMIC GRAMMAR,,,900,950,,950,1040,
38139,IEP,1237,2,Spring,2021,LEVEL 3 ACADEMIC GRAMMAR,"Mommsen, Lisa K",MWF,900,950,TR,950,1040,
38299,IEP,1237,2,Spring,2021,LEVEL 3 ACADEMIC GRAMMAR,"Mommsen, Lisa K",MWF,900,950,TR,950,1040,
38140,IEP,1238,2,Spring,2021,LEVEL 4 ACADEMIC GRAMMAR,"Flowers, Marya",MWF,900,950,TR,950,1040,
38300,IEP,1238,2,Spring,2021,LEVEL 4 ACADEMIC GRAMMAR,"Streiff, Cheryl L",MWF,900,950,TR,950,1040,
38141,IEP,1239,2,Spring,2021,LEVEL 5 ACADEMIC GRAMMAR,"Flowers, Marya",,900,950,,950,1040,
38301,IEP,1239,2,Spring,2021,LEVEL 5 ACADEMIC GRAMMAR,"Flowers, Marya",MWF,900,950,TR,950,1040,
37566,IEP,1310,3,Spring,2021,PRON/CONV/PUB SPEAKING GEP 2/3,,,,,,,,
38195,IEP,1310,3,Spring,2021,PRON/CONV/PUB SPEAKING 2/3 GEP,,,1100,1150,,1215,1305,
38196,IEP,1325,3,Spring,2021,PRON/CONV/PUB SPEAKING 3/4 GEP,"Streiff, Cheryl L",MWF,1100,1150,TR,1215,1305,
38197,IEP,1340,3,Spring,2021,PRON/CONV/PUB SPEAKING 4/5 GEP,,,1100,1150,,1215,1305,
38377,IEP,1360,3,Spring,2021,U.S. CULTURAL STUDIES,,,,,,,,
38194,IEP,1365,3,Spring,2021,TOEFL PREPARATION COURSE,,,,,,,,
43321,IEP,1370,3,Spring,2021,PATHWAY TO COLLEGE READING,,,900,1050,,1000,1050,
39274,IEP,1405,4,Spring,2021,BASIC ORAL COMMUNICATION,,,,,,,,
39285,IEP,1405,4,Spring,2021,BASIC ORAL COMMUNICATION,,,,,,,,
39102,INDS,3380,3,Spring,2021,JUNIOR SEMINAR,"Mehl, Peter J",,0,2359,,,,
45284,INSU,1300,3,Spring,2021,INTRODUCTION TO INSURANCE,"Burleson, Cynthia L",TR,1440,1555,,,,"1R01,CBCF"
42873,INSU,3315,3,Spring,2021,LIFE & HEALTH INSURANCE,"Yao, Haibo",TR,800,915,,,,CBCF
42874,INSU,3315,3,Spring,2021,LIFE & HEALTH INSU. - Online,"Yao, Haibo",,0,2359,,,,CBCF
42824,INSU,3320,3,Spring,2021,PROPERTY & LIABILITY INSURANCE,"Deng, Yiling",TR,1050,1205,,,,CBCF
42825,INSU,3320,3,Spring,2021,PROP & LIABILITY INSU - Online,"Deng, Yiling",,0,2359,,,,CBCF
42845,INSU,3324,3,Spring,2021,RISK & INSURANCE,"Burleson, Cynthia L",TR,925,1040,,,,"BBAC,CBCF"
42846,INSU,3324,3,Spring,2021,RISK & INSURANCE - Online,"Burleson, Cynthia L",,0,2359,,,,"BBAC,CBCF"
42851,INSU,3382,3,Spring,2021,INTERNSHIP INSU,"Burleson, Cynthia L",,,,,,,CBCF
42852,INSU,4310,3,Spring,2021,INTERNSHIP INSU/RISK MGMT,"Burleson, Cynthia L",,,,,,,CBCF
42826,INSU,4330,3,Spring,2021,OPERATIONS & REGULATION-Online,"Deng, Yiling",,0,2359,,,,CBCF
45233,INSU,4390,3,Spring,2021,INDEPENDENT STUDY,,,,,,,,CBCF
43902,INSU,4395,3,Spring,2021,Insurance Data Analytics,"Burleson, Cynthia L",TR,1215,1330,,,,CBCF
44867,ITEC,6301,3,Spring,2021,DESIGN USING TECHNOLOGY,"Kinsey, Alan W",M,1800,2100,,,,
44163,ITEC,6320,3,Spring,2021,CODING AND PROGRAMMING I,"Casey, Kevin M",R,1800,2100,,,,
45548,ITEC,6322,3,Spring,2021,COMPUTING SYSTEMS,"Raup, Kimberly D",M,1800,2100,,,,
44866,ITEC,6327,3,Spring,2021,DATA AND ANALYSIS,"Raup, Kimberly D",W,1800,2100,,,,
44170,ITEC,6328,3,Spring,2021,TEACHING AND LEARNING IN CS,"Broyles, Ann E",,,,,,,
43973,ITEC,6341,3,Spring,2021,PRODUCTION OF MEDIA,,W,1800,2100,,,,
45817,ITEC,6341,3,Spring,2021,PRODUCTION OF MEDIA,"Broyles, Ann E",T,1800,2000,,,,
45818,ITEC,6341,3,Spring,2021,PRODUCTION OF MEDIA,"House, Carolyn M",T,1800,2000,,,,
45819,ITEC,6341,3,Spring,2021,PRODUCTION OF MEDIA,"House, Carolyn M",T,1800,2000,,,,
37179,ITEC,6368,3,Spring,2021,TECH PLANNING & LEADERSHIP,"Cooksey, Ashley",T,1800,2100,,,,
44164,ITEC,6371,3,Spring,2021,UNIVERSAL DESIGN FOR LEARNING,"Broyles, Ann E",R,1800,2100,,,,
45546,ITEC,6372,3,Spring,2021,ONLINE EDUC COURSE DESIGN,"Broyles, Ann E",W,1800,2100,,,,
45820,ITEC,6372,3,Spring,2021,ONLINE EDUC COURSE DESIGN,"Johnson, Brian T",W,1800,2000,,,,
45821,ITEC,6372,3,Spring,2021,ONLINE EDUC COURSE DESIGN,"Johnson, Brian T",W,1800,2000,,,,
45822,ITEC,6372,3,Spring,2021,ONLINE EDUC COURSE DESIGN,"Cooksey, Ashley",W,1800,2000,,,,
44934,ITEC,6373,3,Spring,2021,ONLINE TEACHING,"Cooksey, Ashley",M,1800,2100,,,,
45550,ITEC,6380,3,Spring,2021,SUPPORTING STUDENT SUCCESS,"Broyles, Ann E",M,1800,2100,,,,
44590,JAPN,1310,3,Spring,2021,ELEMENTARY JAPANESE I,"House, David A",MWF,900,950,,,,ASMN
44593,JAPN,1320,3,Spring,2021,ELEMENTARY JAPANESE II,"House, David A",MWF,1000,1050,,,,
44595,JAPN,2310,3,Spring,2021,INTERMEDIATE JAPANESE I,"House, David A",MWF,1200,1250,,,,
44596,JAPN,2320,3,Spring,2021,INTERMEDIATE JAPANESE II,"House, David A",MWF,1300,1350,,,,
37870,JOUR,1121,1,Spring,2021,PRINT MEDIA APPLICATIONS,"Keith, David M",MWF,1500,1550,,,,CAJO
42467,JOUR,1123,1,Spring,2021,ELECTRONIC MEDIA APPLICATIONS,"Wiser, Angela D",MW,1530,1730,,,,CAJO
37869,JOUR,2121,1,Spring,2021,PRINT MEDIA APPLICATIONS,"Keith, David M",MWF,1500,1550,,,,CAJO
37863,JOUR,2123,1,Spring,2021,ELECTRONIC MEDIA APPLICATIONS,"Brooks, Tony G",MW,1530,1730,,,,CAJO
37873,JOUR,2300,3,Spring,2021,BEGINNING REPORTING,"Moritz, Robert A",TR,925,1040,,,,CAJO
37874,JOUR,2300,3,Spring,2021,BEGINNING REPORTING,"Moritz, Robert A",TR,1215,1330,,,,CAJO
37875,JOUR,2300,3,Spring,2021,BEGINNING REPORTING,,,,,,,,CAJO
37877,JOUR,2305,3,Spring,2021,BASIC PRESS PHOTOGRAPHY,"Walter, Paulette H",TR,925,1040,,,,CAJO
37859,JOUR,2325,3,Spring,2021,PRINCIPLES ONLINE JOURNALISM,"Moritz, Robert A",MWF,1300,1350,,,,CAJO
37879,JOUR,2340,3,Spring,2021,BROADCAST JOURNALISM PROD I,"Wiser, Angela D",TR,1215,1330,,,,CAJO
37871,JOUR,3121,1,Spring,2021,PRINT MEDIA APPLICATIONS,"Oldham, William J",MWF,1500,1550,,,,CAJO
37865,JOUR,3123,1,Spring,2021,ELECTRONIC MEDIA APPLICATIONS,"Brooks, Tony G",MW,1530,1730,,,,CAJO
37855,JOUR,3300,3,Spring,2021,ADVANCED REPORTING,"Stephens, Donna L",MWF,900,950,,,,CAJO
37867,JOUR,3305,3,Spring,2021,PUBLICATION DESIGN & MAKEUP,"Walter, Paulette H",MWF,1000,1050,,,,CAJO
37868,JOUR,3305,3,Spring,2021,PUBLICATION DESIGN & MAKEUP,"Walter, Paulette H",MWF,1100,1150,,,,CAJO
37857,JOUR,3308,3,Spring,2021,NEWS EDITING,"Keith, David M",MWF,1200,1250,,,,"2C01,2I01,CAJO"
38901,JOUR,3321,3,Spring,2021,INTERNSHIP,"Walter, Paulette H",,,,,,,"2Z01,CAJO"
43425,JOUR,3321,3,Spring,2021,INTERNSHIP,,,,,,,,"2Z01,CAJO"
44344,JOUR,3321,3,Spring,2021,INTERNSHIP,,,,,,,,"2Z01,CAJO"
37878,JOUR,3345,3,Spring,2021,ONLINE PUBLISHING I,"Wiser, Angela D",TR,1440,1555,,,,CAJO
45473,JOUR,3363,3,Spring,2021,AUDIO JOURNALISM,"Wiser, Angela D",TR,1050,1205,,,,CAJO
37861,JOUR,3374,3,Spring,2021,BROADCAST JOURNALISM PROD II,"Wiser, Angela D",MW,1100,1215,,,,CAJO
37872,JOUR,4121,1,Spring,2021,PRINT MEDIA APPLICATIONS,"Oldham, William J",MWF,1500,1550,,,,CAJO
37866,JOUR,4123,1,Spring,2021,ELECTRONIC MEDIA APPLICATIONS,"Brooks, Tony G",MW,1530,1730,,,,CAJO
45228,JOUR,4123,1,Spring,2021,ELECTRONIC MEDIA APPLICATIONS,,,,,,,,CAJO
42580,JOUR,4313,3,Spring,2021,WRITING FOR ELECTRONIC MEDIA,,,,,,,,CAJO
37876,JOUR,4315,3,Spring,2021,BROADCAST JOURNALISM PROD III,"Brooks, Tony G",R,1440,1655,,,,CAJO
45479,JOUR,4333,3,Spring,2021,WRITING EDITORIALS AND REVIEWS,"Keith, David M",MF,930,1045,,,,CAJO
44582,LALS,2300,3,Spring,2021,LATIN AMERICAN CULTURES,"Gonzalez, Alejandro",TR,1050,1205,,,,"1D02,1H01"
42336,LEAD,6320,3,Spring,2021,COUNSELING THEORY IN ED,"Barclay, Susan R",T,925,1205,,,,
42544,LEAD,6320,3,Spring,2021,COUNSELING THEORY IN ED,"Couture, Valerie G",,,,,,,
38323,LEAD,6321,3,Spring,2021,RESEARCH METHODS,"Nadelson, Louis S",T,1700,2000,,,,
39897,LEAD,6321,3,Spring,2021,RESEARCH METHODS,"McClellan, Rhonda L",M,1700,2000,,,,
39975,LEAD,6330,3,Spring,2021,INDIVIDUAL/GROUP COUNS IN ED,,,,,,,,
43937,LEAD,6330,3,Spring,2021,INDIVIDUAL/GROUP COUNS IN ED,,,,,,,,
45179,LEAD,6V90,3,Spring,2021,Special Topics,"Albritton, Shelly L",,,,,,,
45766,LEAD,6V90,3,Spring,2021,SpTopic: Development Guidance,"Couture, Valerie G",,,,,,,
45157,LEAD,7303,3,Spring,2021,Leadership and Complex Orgs.,,,,,,,,
43246,LEAD,7V00,3,Spring,2021,Research: Integrating Theory,,,,,,,,
44303,LEAD,7V00,1,Spring,2021,RSCH ENDVR: RESEARCH DESIGN,,,,,,,,
45767,LEAD,7V00,1,Spring,2021,Leader Identity Development,"Duncan, Taine M",,,,,,,
44210,LEAD,8334,3,Spring,2021,Leadership and Change,,,,,,,,
45187,LEAD,8352,3,Spring,2021,ADV STUDY OF SCHOOL LAW,"Reinhart, Cheryl L",T,1800,2100,,,,
45687,LEAD,8361,3,Spring,2021,CHANGE INQUIRY,"McClellan, Rhonda L",T,1700,2000,,,,
41486,LEAD,8V08,1,Spring,2021,MAJOR AREA RESEARCH,,,,,,,,
41508,LEAD,8V08,1,Spring,2021,MAJOR AREA RESEARCH,,,,,,,,
43392,LEAD,8V08,1,Spring,2021,Research: Major Area Research,,,,,,,,
44190,LEAD,8V08,3,Spring,2021,MAJOR AREA RESEARCH,"North, Malcolm A",,,,,,,
45065,LEAD,8V08,1,Spring,2021,MAJOR AREA RESEARCH,"McClellan, Rhonda L",,,,,,,
45077,LEAD,8V08,1,Spring,2021,MAJOR AREA RESEARCH,"McClellan, Rhonda L",,,,,,,
45140,LEAD,8V08,1,Spring,2021,MAJOR AREA RESEARCH,"McClellan, Rhonda L",,,,,,,
45141,LEAD,8V08,3,Spring,2021,MAJOR AREA RESEARCH,"McClellan, Rhonda L",,,,,,,
45147,LEAD,8V08,1,Spring,2021,MAJOR AREA RESEARCH,,,,,,,,
45148,LEAD,8V08,1,Spring,2021,MAJOR AREA RESEARCH,,,,,,,,
45149,LEAD,8V08,1,Spring,2021,MAJOR AREA RESEARCH,"North, Malcolm A",,,,,,,
45150,LEAD,8V08,1,Spring,2021,MAJOR AREA RESEARCH,"North, Malcolm A",R,1200,1300,,,,
45172,LEAD,8V08,3,Spring,2021,MAJOR AREA RESEARCH,"Nadelson, Louis S",,,,,,,
45201,LEAD,8V08,3,Spring,2021,MAJOR AREA RESEARCH,"Duncan, Taine M",,,,,,,
45210,LEAD,8V08,1,Spring,2021,MAJOR AREA RESEARCH,"Nadelson, Louis S",,,,,,,
45213,LEAD,8V08,1,Spring,2021,MAJOR AREA RESEARCH,"Nadelson, Louis S",,,,,,,
45880,LEAD,8V08,1,Spring,2021,MAJOR AREA RESEARCH,"North, Malcolm A",,,,,,,
45899,LEAD,8V08,1,Spring,2021,MAJOR AREA RESEARCH,"North, Malcolm A",,,,,,,
45903,LEAD,8V08,1,Spring,2021,MAJOR AREA RESEARCH,"North, Malcolm A",,,,,,,
44289,LEAD,8V11,3,Spring,2021,LEADERSHIP INTERNSHIP,,,,,,,,
45925,LEAD,8V11,2,Spring,2021,LEADERSHIP INTERNSHIP,"Nadelson, Louis S",,,,,,,
43006,LEAD,9V10,1,Spring,2021,DISSERTATION LEADERSHP STUDIES,"Scoles, Michael",,,,,,,
45083,LEAD,9V10,2,Spring,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
45098,LEAD,9V10,6,Spring,2021,DISSERTATION LEADERSHP STUDIES,"Nadelson, Louis S",,,,,,,
45099,LEAD,9V10,1,Spring,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
45111,LEAD,9V10,2,Spring,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
45123,LEAD,9V10,5,Spring,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
45132,LEAD,9V10,3,Spring,2021,DISSERTATION LEADERSHP STUDIES,"North, Malcolm A",,,,,,,
45136,LEAD,9V10,2,Spring,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
45137,LEAD,9V10,2,Spring,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
45153,LEAD,9V10,1,Spring,2021,DISSERTATION LEADERSHP STUDIES,"Nadelson, Louis S",,,,,,,
45160,LEAD,9V10,6,Spring,2021,DISSERTATION LEADERSHP STUDIES,"Nadelson, Louis S",,,,,,,
45163,LEAD,9V10,3,Spring,2021,DISSERTATION LEADERSHP STUDIES,"Parham, Charlotte R",,,,,,,
45164,LEAD,9V10,6,Spring,2021,DISSERTATION LEADERSHP STUDIES,"North, Malcolm A",,,,,,,
45165,LEAD,9V10,6,Spring,2021,DISSERTATION LEADERSHP STUDIES,"North, Malcolm A",,,,,,,
45166,LEAD,9V10,3,Spring,2021,DISSERTATION LEADERSHP STUDIES,"North, Malcolm A",,,,,,,
45169,LEAD,9V10,3,Spring,2021,DISSERTATION LEADERSHP STUDIES,"Nadelson, Louis S",,,,,,,
45171,LEAD,9V10,3,Spring,2021,DISSERTATION LEADERSHP STUDIES,"Nadelson, Louis S",,,,,,,
45186,LEAD,9V10,6,Spring,2021,DISSERTATION LEADERSHP STUDIES,"Duncan, Taine M",,,,,,,
45195,LEAD,9V10,1,Spring,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
45216,LEAD,9V10,6,Spring,2021,DISSERTATION LEADERSHP STUDIES,"Nadelson, Louis S",,,,,,,
45217,LEAD,9V10,1,Spring,2021,DISSERTATION LEADERSHP STUDIES,"Hawkins, Amy L",,,,,,,
45219,LEAD,9V10,5,Spring,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
45622,LEAD,9V10,1,Spring,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
45768,LEAD,9V10,1,Spring,2021,DISSERTATION LEADERSHP STUDIES,"Nadelson, Louis S",,,,,,,
45798,LEAD,9V10,3,Spring,2021,DISSERTATION LEADERSHP STUDIES,"North, Malcolm A",,,,,,,
45823,LEAD,9V10,1,Spring,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
45846,LEAD,9V10,2,Spring,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
45851,LEAD,9V10,1,Spring,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
45852,LEAD,9V10,5,Spring,2021,DISSERTATION LEADERSHP STUDIES,"Nadelson, Louis S",,,,,,,
45854,LEAD,9V10,1,Spring,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
45855,LEAD,9V10,1,Spring,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
45856,LEAD,9V10,7,Spring,2021,DISSERTATION LEADERSHP STUDIES,"North, Malcolm A",,,,,,,
45857,LEAD,9V10,1,Spring,2021,DISSERTATION LEADERSHP STUDIES,"North, Malcolm A",,,,,,,
45858,LEAD,9V10,6,Spring,2021,DISSERTATION LEADERSHP STUDIES,"North, Malcolm A",,,,,,,
45859,LEAD,9V10,2,Spring,2021,DISSERTATION LEADERSHP STUDIES,"North, Malcolm A",,,,,,,
45871,LEAD,9V10,5,Spring,2021,DISSERTATION LEADERSHP STUDIES,"North, Malcolm A",,,,,,,
45875,LEAD,9V10,3,Spring,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
45890,LEAD,9V10,1,Spring,2021,DISSERTATION LEADERSHP STUDIES,"Nadelson, Louis S",,,,,,,
45894,LEAD,9V10,1,Spring,2021,DISSERTATION LEADERSHP STUDIES,"North, Malcolm A",,,,,,,
45895,LEAD,9V10,1,Spring,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
45896,LEAD,9V10,6,Spring,2021,DISSERTATION LEADERSHP STUDIES,"North, Malcolm A",,,,,,,
45910,LEAD,9V10,3,Spring,2021,DISSERTATION LEADERSHP STUDIES,"Nadelson, Louis S",,,,,,,
45911,LEAD,9V10,3,Spring,2021,DISSERTATION LEADERSHP STUDIES,"Nadelson, Louis S",,,,,,,
45924,LEAD,9V10,1,Spring,2021,DISSERTATION LEADERSHP STUDIES,"Duncan, Taine M",,,,,,,
45926,LEAD,9V10,1,Spring,2021,DISSERTATION LEADERSHP STUDIES,"Parham, Charlotte R",,,,,,,
45927,LEAD,9V10,1,Spring,2021,DISSERTATION LEADERSHP STUDIES,"McClellan, Rhonda L",,,,,,,
45928,LEAD,9V10,2,Spring,2021,DISSERTATION LEADERSHP STUDIES,"Nadelson, Louis S",,,,,,,
45935,LEAD,9V10,1,Spring,2021,DISSERTATION LEADERSHP STUDIES,"Nadelson, Louis S",,,,,,,
45939,LEAD,9V10,1,Spring,2021,DISSERTATION LEADERSHP STUDIES,"Nadelson, Louis S",,,,,,,
44162,LIBM,6325,3,Spring,2021,COPYRIGHT & INTELLECTUAL PROP,"Powell, Kevin J",,,,,,,
37928,LIBM,6332,3,Spring,2021,CAT & CLASS I,"Copeland, Judd H",R,1700,2000,,,,
39293,LIBM,6353,3,Spring,2021,TEACHING & LEARNING IN SLMC,"Powell, Kevin J",M,1700,2000,,,,
37169,LIBM,6360,3,Spring,2021,COLLECTION DEVELOPMENT,"Powell, Kevin J",W,1700,2000,,,,
37171,LIBM,6371,3,Spring,2021,Intro. to Lib. Science & Infor,"Whittingham, Rachel A",R,1700,2000,,,,
37172,LIBM,6380,3,Spring,2021,LIBRARY MANAGEMENT,"Copeland, Judd H",T,1700,2000,,,,
32401,LIBM,6390,3,Spring,2021,PRACTICUM LIBRARY MEDIA & IT,"Shaw, Erin O",,,,,,,CELT
37929,LIBM,6390,3,Spring,2021,PRACTICUM LIBRARY MEDIA & IT,"Shaw, Erin O",,,,,,,CELT
43975,LIBM,6390,3,Spring,2021,PRACTICUM LIBRARY MEDIA & IT,,,,,,,,CELT
44620,LING,1310,3,Spring,2021,"LANGUAGE, CULTURE, & SOCIETY","Thomas, Patrick N",MWF,1200,1250,,,,"1D02,1S01"
44621,LING,1310,3,Spring,2021,"LANGUAGE, CULTURE, & SOCIETY","Escamilla, Ramon M",MWF,1400,1450,,,,"1D02,1S01"
44610,LING,2320,3,Spring,2021,INTRO LANGUAGE & LINGUISTICS,"Burley, Lynn A",MWF,1000,1050,,,,WRTG
44611,LING,2320,3,Spring,2021,INTRO LANGUAGE & LINGUISTICS,"Burley, Lynn A",MWF,1200,1250,,,,WRTG
44612,LING,2350,3,Spring,2021,WORLD LANGUAGES,"Thomas, Patrick N",TR,1215,1330,,,,"1H01,1I06,ATMN"
45397,LING,2350,3,Spring,2021,WORLD LANGUAGES,"Thomas, Patrick N",TR,1440,1555,,,,"1H01,1I06,ATMN"
44618,LING,3325,3,Spring,2021,SOCIOLINGUISTICS,"Burley, Lynn A",TR,1050,1205,,,,"2D01,AAMM,AFAM,ATMN,WRTG"
44604,LING,4110,1,Spring,2021,CAPSTONE IN LINGUISTICS,"Escamilla, Ramon M",W,900,950,,,,2Z01
44609,LING,4305,3,Spring,2021,COGNITIVE LINGUISTICS,"Escamilla, Ramon M",MWF,1000,1050,,,,2I01
44605,LING,4320,3,Spring,2021,GRAMMATICAL STRUCTURES,"Burley, Lynn A",TR,1440,1555,,,,WRTG
44614,LING,4350,3,Spring,2021,PHONOLOGY,"Thomas, Patrick N",MW,1430,1545,,,,
44972,LING,4355,3,Spring,2021,SPECIAL TOPICS IN LINGUISTICS,,,,,,,,
45399,LING,4370,3,Spring,2021,FIELD METHODS IN LINGUISTICS,"Escamilla, Ramon M",MWF,1100,1150,,,,"2I01,2R01"
36907,MAT,5303,3,Spring,2021,MIDDLE SCHOOL PSYCH PHIL & ORG,"Jackson, Nykela",,,,,,,
32494,MAT,5310,3,Spring,2021,ANALYSIS/PRACTICE OF TEACHING,"Price, Vincent R",,,,,,,
38421,MAT,5310,3,Spring,2021,ANALYSIS/PRACTICE OF TEACHING,,,,,,,,
42925,MAT,5310,3,Spring,2021,ANALYSIS/PRACTICE OF TEACHING,"Price, Vincent R",,,,,,,
36724,MAT,5320,3,Spring,2021,THEORY/PRACTICE CLASSROOM MGMT,"Ward, Steven",,,,,,,
43336,MAT,5320,3,Spring,2021,THEORY/PRACTICE CLASSROOM MGMT,"Ward, Steven",,,,,,,
36175,MAT,6302,3,Spring,2021,MODELS OF TEACHING,"Johnson, Terry L",,,,,,,
33473,MAT,6310,3,Spring,2021,PEDAGOGY DIVERSE STUDENT POP,"Wake, Donna G",,,,,,,
34683,MAT,6310,3,Spring,2021,PEDAGOGY DIVERSE STUDENT POP,"Jackson, Nykela",,,,,,,
38555,MAT,6311,3,Spring,2021,CLASSROOM ASSESSMENT,"Miller, Rachelle G",,,,,,,
39863,MAT,6311,3,Spring,2021,CLASSROOM ASSESSMENT,"Miller, Rachelle G",,,,,,,
37310,MAT,6312,3,Spring,2021,PRIN CHILD & ADOLESCENT DEV,"Miller, Rachelle G",,,,,,,
41529,MAT,6312,3,Spring,2021,PRIN CHILD & ADOLESCENT DEV,"Miller, Rachelle G",,,,,,,
39993,MAT,6314,3,Spring,2021,READING DIFFICULTIES,"Voegele, Crystal M",,,,,,,
44293,MAT,6314,3,Spring,2021,READING DIFFICULTIES,"Voegele, Crystal M",,,,,,,
39228,MAT,6320,3,Spring,2021,LITERACY SEMINAR FOR TEACHERS,"Whittingham, Jeffery L",,,,,,,
45803,MAT,6320,3,Spring,2021,LITERACY SEMINAR FOR TEACHERS,"Whittingham, Jeffery L",,,,,,,
42578,MAT,6338,3,Spring,2021,ADVANCED STRATEGIES ELEM ED,"Benson, Tammy R",,,,,,,
45245,MAT,6342,3,Spring,2021,ADVANCED SECONDARY STRATEGIES,"Price, Vincent R",,,,,,,
42577,MAT,6374,3,Spring,2021,INTEGRATED CURRICULUM ELEM,"Benson, Tammy R",,,,,,,
33475,MAT,6699,6,Spring,2021,INTERNSHIP,"Dailey, Deborah D",,,,,,,
39261,MAT,6699,6,Spring,2021,INTERNSHIP,"Rickman, Wendy A",,,,,,,
39262,MAT,6699,6,Spring,2021,INTERNSHIP,"Herring, Jessica R",,,,,,,
39263,MAT,6699,6,Spring,2021,INTERNSHIP,"Whittingham, Jeffery L",,,,,,,
39264,MAT,6699,6,Spring,2021,INTERNSHIP,"Johnson, Terry L",,,,,,,
39265,MAT,6699,6,Spring,2021,INTERNSHIP,"Jackson, Nykela",,,,,,,
39340,MAT,6699,6,Spring,2021,INTERNSHIP,"Jackson, Nykela",,,,,,,
40027,MAT,6699,6,Spring,2021,INTERNSHIP,"Styles-Foster, Sunny L",,,,,,,
40029,MAT,6699,6,Spring,2021,INTERNSHIP,"Miller, Rachelle G",,,,,,,
40139,MAT,6699,6,Spring,2021,INTERNSHIP,"Buchanan, Michelle B",,,,,,,
40140,MAT,6699,6,Spring,2021,INTERNSHIP,"Voegele, Crystal M",,,,,,,
45023,MAT,6699,6,Spring,2021,INTERNSHIP,"Haynes, Carmita C",,,,,,,
36142,MATH,1360,3,Spring,2021,QUANTITATIVE LITERACY,"Hurley, Haley A",MWF,900,950,,,,"1I01,CNCF"
37950,MATH,1360,3,Spring,2021,QUANTITATIVE LITERACY,"Booher, Loi M",TR,1215,1330,,,,"1I01,CNCF"
37951,MATH,1360,3,Spring,2021,QUANTITATIVE LITERACY,"Hurley, Haley A",,,,,,,"1I01,CNCF"
39740,MATH,1360,3,Spring,2021,QUANTITATIVE LITERACY,"Worley, Whitney V",MWF,1200,1250,,,,"1I01,CNCF"
39926,MATH,1360,3,Spring,2021,QUANTITATIVE LITERACY,"Booher, Loi M",TR,1050,1205,,,,"1I01,CNCF"
41833,MATH,1360,3,Spring,2021,QUANTITATIVE LITERACY,,,,,,,,"1I01,CNCF"
42199,MATH,1360,3,Spring,2021,QUANTITATIVE LITERACY,"Sanders, Dru F",TR,925,1040,,,,"1I01,CNCF"
42202,MATH,1360,3,Spring,2021,QUANTITATIVE LITERACY,"Sanders, Dru F",TR,925,1040,,,,"1I01,CNCF"
42223,MATH,1360,3,Spring,2021,QUANTITATIVE LITERACY,"Pachlhofer, Keith A",TR,1215,1330,,,,"1I01,CNCF"
42224,MATH,1360,3,Spring,2021,QUANTITATIVE LITERACY,"Pachlhofer, Keith A",TR,1215,1330,,,,"1I01,CNCF"
42286,MATH,1360,3,Spring,2021,QUANTITATIVE LITERACY,"Sanders, Dru F",TR,1050,1205,,,,"1I01,CNCF"
42287,MATH,1360,3,Spring,2021,QUANTITATIVE LITERACY,"Sanders, Dru F",TR,1050,1205,,,,"1I01,CNCF"
42570,MATH,1360,3,Spring,2021,QUANTITATIVE LITERACY,,,,,,,,"1I01,CNCF"
43030,MATH,1360,3,Spring,2021,QUANTITATIVE LITERACY,,,,,,,,"1I01,CNCF"
43093,MATH,1360,3,Spring,2021,QUANTITATIVE LITERACY,,,,,,,,"1I01,HSCC"
